i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_lowlight_na_12klux_na_parkingclutter_1_static_0kmh_pedestrian_1-5kmh_na_6m_na_112020.vid,671
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_lowlight_na_12klux_na_parkingclutter_1_static_0kmh_pedestrian_1-5kmh_na_8m_na_112020.vid,729
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_lowlight_na_12klux_na_parkingclutter_1_static_0kmh_pedestrian_6-10kmh_na_0m_na_112020.vid,463
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_lowlight_na_12klux_na_parkingclutter_1_static_0kmh_pedestrian_6-10kmh_na_2m_na_112020.vid,467
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_lowlight_na_12klux_na_parkingclutter_1_static_0kmh_pedestrian_6-10kmh_na_4m_na_112020.vid,450
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_lowlight_na_12klux_na_parkingclutter_1_static_0kmh_pedestrian_6-10kmh_na_6m_na_112020.vid,468
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_lowlight_na_12klux_na_parkingclutter_1_static_0kmh_pedestrian_6-10kmh_na_8m_na_112020.vid,462
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_lowlight_na_9klux_na_parkingclutter_1_static_0kmh_pedestrian_1-5kmh_na_4m_na_112020.vid,765
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_1-5kmh_na_0m_na_112020.vid,804
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_1-5kmh_na_2m_na_112020_001.vid,792
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_1-5kmh_na_4m_na_112020_002.vid,829
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_1-5kmh_na_6m_na_112020_003.vid,840
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_1-5kmh_na_8m_na_112020_004.vid,808
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_6-10kmh_na_0m_na_112020.vid,494
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_6-10kmh_na_2m_na_112020_001.vid,474
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_6-10kmh_na_4m_na_112020_002.vid,475
